State,Facility ID,Unit ID,Date,Hour,Operating Time,Gross Load (MW),Primary Fuel Type
CA,57267,2,2024-07-15,8,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,9,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,10,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,11,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,12,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,13,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,14,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,15,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,16,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,17,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,18,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,19,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,20,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,21,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,22,0,,Pipeline Natural Gas
CA,57267,2,2024-07-15,23,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,0,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,1,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,2,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,3,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,4,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,5,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,6,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,7,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,8,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,9,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,10,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,11,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,12,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,13,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,14,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,15,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,16,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,17,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,18,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,19,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,20,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,21,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,22,0,,Pipeline Natural Gas
CA,57267,3,2024-07-15,23,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,0,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,1,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,2,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,3,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,4,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,5,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,6,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,7,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,8,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,9,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,10,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,11,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,12,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,13,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,14,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,15,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,16,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,17,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,18,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,19,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,20,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,21,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,22,0,,Pipeline Natural Gas
CA,57267,4,2024-07-15,23,0,,Pipeline Natural Gas
DE,57349,1,2024-07-15,0,1,192,Pipeline Natural Gas
DE,57349,1,2024-07-15,1,1,167,Pipeline Natural Gas
DE,57349,1,2024-07-15,2,1,167,Pipeline Natural Gas
DE,57349,1,2024-07-15,3,1,167,Pipeline Natural Gas
DE,57349,1,2024-07-15,4,1,167,Pipeline Natural Gas
DE,57349,1,2024-07-15,5,1,166,Pipeline Natural Gas
DE,57349,1,2024-07-15,6,1,258,Pipeline Natural Gas
DE,57349,1,2024-07-15,7,1,195,Pipeline Natural Gas
DE,57349,1,2024-07-15,8,1,256,Pipeline Natural Gas
DE,57349,1,2024-07-15,9,1,286,Pipeline Natural Gas
DE,57349,1,2024-07-15,10,1,287,Pipeline Natural Gas
DE,57349,1,2024-07-15,11,1,288,Pipeline Natural Gas
DE,57349,1,2024-07-15,12,1,299,Pipeline Natural Gas
DE,57349,1,2024-07-15,13,1,298,Pipeline Natural Gas
DE,57349,1,2024-07-15,14,1,311,Pipeline Natural Gas
DE,57349,1,2024-07-15,15,1,310,Pipeline Natural Gas
DE,57349,1,2024-07-15,16,1,310,Pipeline Natural Gas
DE,57349,1,2024-07-15,17,1,310,Pipeline Natural Gas
DE,57349,1,2024-07-15,18,1,309,Pipeline Natural Gas
DE,57349,1,2024-07-15,19,1,296,Pipeline Natural Gas
DE,57349,1,2024-07-15,20,1,287,Pipeline Natural Gas
DE,57349,1,2024-07-15,21,1,287,Pipeline Natural Gas
DE,57349,1,2024-07-15,22,1,287,Pipeline Natural Gas
DE,57349,1,2024-07-15,23,1,287,Pipeline Natural Gas
CA,57482,1,2024-07-15,0,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,1,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,2,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,3,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,4,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,5,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,6,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,7,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,8,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,9,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,10,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,11,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,12,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,13,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,14,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,15,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,16,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,17,0.3,44,Pipeline Natural Gas
CA,57482,1,2024-07-15,18,1,96,Pipeline Natural Gas
CA,57482,1,2024-07-15,19,1,94,Pipeline Natural Gas
CA,57482,1,2024-07-15,20,0.13,5,Pipeline Natural Gas
CA,57482,1,2024-07-15,21,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,22,0,,Pipeline Natural Gas
CA,57482,1,2024-07-15,23,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,0,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,1,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,2,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,3,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,4,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,5,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,6,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,7,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,8,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,9,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,10,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,11,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,12,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,13,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,14,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,15,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,16,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,17,0.55,58,Pipeline Natural Gas
CA,57482,2,2024-07-15,18,1,93,Pipeline Natural Gas
CA,57482,2,2024-07-15,19,1,92,Pipeline Natural Gas
CA,57482,2,2024-07-15,20,0.13,5,Pipeline Natural Gas
CA,57482,2,2024-07-15,21,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,22,0,,Pipeline Natural Gas
CA,57482,2,2024-07-15,23,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,0,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,1,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,2,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,3,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,4,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,5,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,6,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,7,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,8,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,9,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,10,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,11,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,12,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,13,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,14,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,15,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,16,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,17,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,18,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,19,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,20,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,21,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,22,0,,Pipeline Natural Gas
CA,57482,3,2024-07-15,23,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,0,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,1,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,2,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,3,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,4,0.8,76,Pipeline Natural Gas
CA,57482,4,2024-07-15,5,0.63,76,Pipeline Natural Gas
CA,57482,4,2024-07-15,6,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,7,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,8,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,9,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,10,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,11,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,12,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,13,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,14,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,15,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,16,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,17,0.3,44,Pipeline Natural Gas
CA,57482,4,2024-07-15,18,1,94,Pipeline Natural Gas
CA,57482,4,2024-07-15,19,1,94,Pipeline Natural Gas
CA,57482,4,2024-07-15,20,0.13,6,Pipeline Natural Gas
CA,57482,4,2024-07-15,21,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,22,0,,Pipeline Natural Gas
CA,57482,4,2024-07-15,23,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,0,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,1,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,2,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,3,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,4,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,5,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,6,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,7,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,8,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,9,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,10,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,11,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,12,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,13,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,14,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,15,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,16,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,17,0.55,62,Pipeline Natural Gas
CA,57482,5,2024-07-15,18,1,96,Pipeline Natural Gas
CA,57482,5,2024-07-15,19,1,95,Pipeline Natural Gas
CA,57482,5,2024-07-15,20,0.13,3,Pipeline Natural Gas
CA,57482,5,2024-07-15,21,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,22,0,,Pipeline Natural Gas
CA,57482,5,2024-07-15,23,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,0,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,1,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,2,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,3,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,4,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,5,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,6,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,7,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,8,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,9,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,10,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,11,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,12,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,13,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,14,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,15,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,16,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,17,0.55,62,Pipeline Natural Gas
CA,57482,6,2024-07-15,18,1,93,Pipeline Natural Gas
CA,57482,6,2024-07-15,19,1,92,Pipeline Natural Gas
CA,57482,6,2024-07-15,20,0.13,4,Pipeline Natural Gas
CA,57482,6,2024-07-15,21,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,22,0,,Pipeline Natural Gas
CA,57482,6,2024-07-15,23,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,0,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,1,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,2,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,3,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,4,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,5,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,6,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,7,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,8,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,9,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,10,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,11,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,12,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,13,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,14,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,15,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,16,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,17,0.55,60,Pipeline Natural Gas
CA,57482,7,2024-07-15,18,1,88,Pipeline Natural Gas
CA,57482,7,2024-07-15,19,1,85,Pipeline Natural Gas
CA,57482,7,2024-07-15,20,0.13,4,Pipeline Natural Gas
CA,57482,7,2024-07-15,21,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,22,0,,Pipeline Natural Gas
CA,57482,7,2024-07-15,23,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,0,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,1,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,2,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,3,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,4,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,5,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,6,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,7,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,8,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,9,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,10,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,11,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,12,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,13,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,14,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,15,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,16,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,17,0.55,61,Pipeline Natural Gas
CA,57482,8,2024-07-15,18,1,96,Pipeline Natural Gas
CA,57482,8,2024-07-15,19,1,95,Pipeline Natural Gas
CA,57482,8,2024-07-15,20,0.13,5,Pipeline Natural Gas
CA,57482,8,2024-07-15,21,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,22,0,,Pipeline Natural Gas
CA,57482,8,2024-07-15,23,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,0,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,1,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,2,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,3,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,4,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,5,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,6,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,7,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,8,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,9,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,10,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,11,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,12,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,13,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,14,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,15,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,16,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,17,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,18,0.6,43,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,19,1,46,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,20,0.1,1,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,21,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,22,0,,Pipeline Natural Gas
CA,57483,GT-1,2024-07-15,23,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,0,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,1,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,2,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,3,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,4,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,5,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,6,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,7,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,8,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,9,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,10,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,11,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,12,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,13,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,14,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,15,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,16,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,17,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,18,0.6,44,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,19,1,47,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,20,0.1,1,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,21,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,22,0,,Pipeline Natural Gas
CA,57483,GT-2,2024-07-15,23,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,0,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,1,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,2,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,3,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,4,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,5,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,6,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,7,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,8,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,9,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,10,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,11,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,12,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,13,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,14,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,15,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,16,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,17,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,18,0.58,45,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,19,1,47,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,20,0.1,1,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,21,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,22,0,,Pipeline Natural Gas
CA,57483,GT-3,2024-07-15,23,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,0,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,1,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,2,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,3,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,4,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,5,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,6,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,7,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,8,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,9,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,10,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,11,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,12,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,13,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,14,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,15,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,16,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,17,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,18,0.58,45,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,19,1,47,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,20,0.1,1,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,21,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,22,0,,Pipeline Natural Gas
CA,57483,GT-4,2024-07-15,23,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,0,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,1,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,2,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,3,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,4,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,5,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,6,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,7,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,8,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,9,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,10,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,11,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,12,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,13,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,14,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,15,0.1,23,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,16,1,81,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,17,1,90,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,18,1,105,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,19,1,105,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,20,1,105,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,21,0.15,13,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,22,0,,Pipeline Natural Gas
CA,57515,GT1,2024-07-15,23,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,0,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,1,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,2,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,3,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,4,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,5,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,6,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,7,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,8,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,9,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,10,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,11,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,12,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,13,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,14,0,,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,15,0.1,20,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,16,1,80,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,17,1,89,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,18,1,104,Pipeline Natural Gas
CA,57515,GT2,2024-07-15,19,1,104,Pipeline Natural Gas
