State,Facility ID,Unit ID,Latitude,Longitude,Primary Fuel Type,Operating Status,Associated Generators & Nameplate Capacity (MWe)
WI,4040,21,43.3842,-87.8689,Pipeline Natural Gas,Operating,"ST2 (269), 2CT1 (155)"
WI,4040,22,43.3842,-87.8689,Pipeline Natural Gas,Operating,"ST2 (269), 2CT2 (155)"
WI,4041,5,42.8457,-87.8294,Coal,Operating (Retired 05/31/2024),5 (275)
WI,4041,6,42.8457,-87.8294,Coal,Operating (Retired 05/31/2024),6 (275)
WI,4041,7,42.8457,-87.8294,Coal,Operating,7 (317.6)
WI,4041,8,42.8457,-87.8294,Coal,Operating,8 (324)
WI,4042,1,43.0303,-87.9233,Pipeline Natural Gas,Operating,1 (136)
WI,4042,2,43.0303,-87.9233,Pipeline Natural Gas,Operating,1 (136)
WI,4042,3,43.0303,-87.9233,Pipeline Natural Gas,Operating,2 (136)
WI,4042,4,43.0303,-87.9233,Pipeline Natural Gas,Operating,2 (136)
WI,4050,5,43.715,-87.7094,Coal,Operating,5 (380)
WI,4072,32,44.5397,-88.0083,Pipeline Natural Gas,Operating,31 (91)
WI,4076,31A,45.0869,-87.6881,Pipeline Natural Gas,Operating,31 (41.9)
WI,4076,31B,45.0869,-87.6881,Pipeline Natural Gas,Operating,31 (41.9)
WI,4076,32A,45.0869,-87.6881,Pipeline Natural Gas,Operating,32 (41.9)
WI,4076,32B,45.0869,-87.6881,Pipeline Natural Gas,Operating,32 (41.9)
WI,4076,**33,45.0869,-87.6881,Pipeline Natural Gas,Operating,33 (83.5)
WI,4076,**34,45.0869,-87.6881,Pipeline Natural Gas,Operating,34 (90)
WI,4078,3,44.8606,-89.6553,Coal,Operating,3 (321.6)
WI,4078,4,44.8606,-89.6553,Coal,Operating,4 (595)
WI,4125,8,44.082,-87.6558,Petroleum Coke,Operating,"6 (32), 5 (22), 4 (10)"
WI,4125,9,44.082,-87.6558,Petroleum Coke,Operating,9 (63.4)
WY,4158,BW41,42.8378,-105.7769,Coal,Operating,1 (106)
WY,4158,BW42,42.8378,-105.7769,Coal,Operating,2 (106)
WY,4158,BW43,42.8378,-105.7769,Coal,Operating,3 (220)
WY,4158,BW44,42.8378,-105.7769,Coal,Operating,4 (330)
WY,4162,1,41.7572,-110.5986,Coal,Operating,1 (160)
WY,4162,2,41.7572,-110.5986,Coal,Operating,2 (210)
WY,4162,3,41.7572,-110.5986,Pipeline Natural Gas,Operating,3 (330)
TX,4195,2,33.1707,-96.1264,Pipeline Natural Gas,Operating,ST2 (25)
TX,4195,3,33.1707,-96.1264,Pipeline Natural Gas,Operating,ST3 (43.2)
TX,4266,4,33.1978,-97.1067,Pipeline Natural Gas,Operating,4 (61)
TX,4266,5,33.1978,-97.1067,Pipeline Natural Gas,Operating,5 (65)
WI,4271,B1,44.3026,-91.9126,Coal,Operating,1 (387)
TX,4937,CT-1,30.558,-98.3705,Pipeline Natural Gas,Operating,"CT-1 (185.3), STG (204)"
TX,4937,CT-2,30.558,-98.3705,Pipeline Natural Gas,Operating,"STG (204), CT-2 (185.3)"
TX,4939,1,27.6067,-97.3119,Pipeline Natural Gas,Operating,1 (352)
TX,4939,3,27.6067,-97.3119,Pipeline Natural Gas,Operating,"2 (351), 3 (172)"
TX,4939,4,27.6067,-97.3119,Pipeline Natural Gas,Operating,"4 (172), 2 (351)"
OK,4940,1501,35.9978,-95.9567,Pipeline Natural Gas,Operating,1 (457)
OK,4940,1502,35.9978,-95.9567,Pipeline Natural Gas,Operating,2 (460)
OK,4940,1503,35.9978,-95.9567,Pipeline Natural Gas,Operating,3 (89)
OK,4940,1504,35.9978,-95.9567,Pipeline Natural Gas,Operating,4 (89)
NJ,5083,004001,39.3757,-74.9654,Pipeline Natural Gas,Operating,CUMB (99.4)
NJ,5083,05001,39.3757,-74.9654,Pipeline Natural Gas,Operating,CUMB2 (103)
AL,6002,1,33.6319,-87.0597,Coal,Operating,1 (705.5)
AL,6002,2,33.6319,-87.0597,Coal,Operating,2 (705.5)
AL,6002,3,33.6319,-87.0597,Coal,Operating,3 (705.5)
AL,6002,4,33.6319,-87.0597,Coal,Operating,4 (705.5)
WV,6004,1,39.3668,-81.2944,Coal,Operating,1 (684)
WV,6004,2,39.3668,-81.2944,Coal,Operating,2 (684)
AR,6009,1,34.4236,-92.1392,Coal,Operating,1 (850)
AR,6009,2,34.4236,-92.1392,Coal,Operating,2 (850)
CA,6013,01,34.1775,-118.3147,Pipeline Natural Gas,Operating,O1 (44)
CA,6013,02,34.1775,-118.3147,Pipeline Natural Gas,Operating,O2 (55)
IL,6017,1,38.9361,-88.2778,Coal,Operating,1 (617.4)
KY,6018,2,38.9031,-84.8511,Coal,Operating,2 (669.3)
CO,6021,C1,40.4627,-107.5912,Coal,Operating,1 (446)
CO,6021,C2,40.4627,-107.5912,Coal,Operating,2 (446)
CO,6021,C3,40.4627,-107.5912,Coal,Operating,3 (446)
ND,6030,1,47.3761,-101.1567,Coal,Operating,1 (605)
ND,6030,2,47.3761,-101.1567,Coal,Operating,2 (605)
MI,6034,1,42.7748,-82.4945,Coal,Operating,ST1 (697.5)
MI,6034,2,42.7748,-82.4945,Coal,Operating,ST2 (697.5)
MI,6034,CTG121,42.7748,-82.4945,Pipeline Natural Gas,Operating,12-1 (85.3)
MI,6034,CTG122,42.7748,-82.4945,Pipeline Natural Gas,Operating,12-2 (85.3)
MI,6034,CTG131,42.7748,-82.4945,Pipeline Natural Gas,Operating,13-1 (85.3)
MI,6035,1,43.1056,-82.6964,Pipeline Natural Gas,Operating,1 (815.4)
MI,6035,CTG111,43.1056,-82.6964,Pipeline Natural Gas,Operating,11-1 (85.3)
MI,6035,CTG112,43.1056,-82.6964,Pipeline Natural Gas,Operating,11-2 (85.3)
MI,6035,CTG121,43.1056,-82.6964,Pipeline Natural Gas,Operating,11-3 (85.3)
KY,6041,1,38.7,-83.8175,Coal,Operating,1 (340)
KY,6041,2,38.7,-83.8175,Coal,Operating,2 (610)
KY,6041,3,38.7,-83.8175,Coal,Operating,3 (294)
KY,6041,4,38.7,-83.8175,Coal,Operating,4 (300)
FL,6042,MTCT3A,27.6058,-82.3456,Pipeline Natural Gas,Operating,"3 (471.8), A (188.2)"
FL,6042,MTCT3B,27.6058,-82.3456,Pipeline Natural Gas,Operating,"3 (471.8), B (188.2)"
FL,6042,MTCT3C,27.6058,-82.3456,Pipeline Natural Gas,Operating,"C (188.2), 3 (471.8)"
FL,6042,MTCT3D,27.6058,-82.3456,Pipeline Natural Gas,Operating,"D (188.2), 3 (471.8)"
FL,6042,PMT1,27.6058,-82.3456,Pipeline Natural Gas,Operating,1 (863.3)
FL,6042,PMT2,27.6058,-82.3456,Pipeline Natural Gas,Operating,2 (863.3)
FL,6043,HRSG3A,27.0536,-80.5628,Pipeline Natural Gas,Operating,"3GT1 (204), 3ST (204)"
FL,6043,HRSG3B,27.0536,-80.5628,Pipeline Natural Gas,Operating,"3ST (204), 3GT2 (204)"
FL,6043,HRSG4A,27.0536,-80.5628,Pipeline Natural Gas,Operating,"4ST (204), 4GT1 (204)"
FL,6043,HRSG4B,27.0536,-80.5628,Pipeline Natural Gas,Operating,"4ST (204), 4GT2 (204)"
FL,6043,PMR8A,27.0536,-80.5628,Pipeline Natural Gas,Operating,"8A (188.2), 8 (471.7)"
FL,6043,PMR8B,27.0536,-80.5628,Pipeline Natural Gas,Operating,"8B (188.2), 8 (471.7)"
FL,6043,PMR8C,27.0536,-80.5628,Pipeline Natural Gas,Operating,"8 (471.7), 8C (188.2)"
FL,6043,PMR8D,27.0536,-80.5628,Pipeline Natural Gas,Operating,"8D (188.2), 8 (471.7)"
FL,6046,**10,28.9047,-81.3319,Diesel Oil,Operating,10 (115)
FL,6046,**7,28.9047,-81.3319,Pipeline Natural Gas,Operating,7 (115)
FL,6046,**8,28.9047,-81.3319,Pipeline Natural Gas,Operating,8 (115)
FL,6046,**9,28.9047,-81.3319,Pipeline Natural Gas,Operating,9 (115)
LA,6055,2B1,30.7261,-91.3669,Coal,Operating,1 (611)
LA,6055,2B2,30.7261,-91.3669,Pipeline Natural Gas,Operating,2 (611)
LA,6055,2B3,30.7261,-91.3669,Coal,Operating,3 (611)
MN,6058,CT1,44.0322,-92.4908,Pipeline Natural Gas,Operating,1 (35)
MN,6058,CT2,44.0322,-92.4908,Pipeline Natural Gas,Operating,2 (49.9)
MN,6058,CT3,44.0322,-92.4908,Pipeline Natural Gas,Operating,2 (49.9)
MS,6061,3,31.2194,-89.3933,Pipeline Natural Gas,Operating,"STG (155), CTG (402)"
IA,6063,1,42.4407,-92.4205,Pipeline Natural Gas,Operating,1 (71.2)
IA,6063,2,42.4407,-92.4205,Pipeline Natural Gas,Operating,2 (89)
IA,6063,3,42.4407,-92.4205,Pipeline Natural Gas,Operating,3 (103.9)
KS,6064,CT4,39.1714,-94.6958,Pipeline Natural Gas,Operating,CT4 (97)
KS,6064,N1,39.1714,-94.6958,Coal,Operating,1 (261)
MO,6065,1,39.4472,-94.98,Coal,Operating,1 (725)
MO,6065,2,39.4472,-94.98,Coal,Operating,2 (914)
KS,6068,1,39.2825,-96.1153,Coal,Operating,1 (800)
KS,6068,2,39.2825,-96.1153,Coal,Operating,2 (800)
KS,6068,3,39.2825,-96.1153,Coal,Operating,3 (800)
KY,6071,1,38.5847,-85.4117,Coal,Operating,1 (566.1)
KY,6071,10,38.5847,-85.4117,Pipeline Natural Gas,Operating,10 (174)
KY,6071,2,38.5847,-85.4117,Coal,Operating,2 (750)
KY,6071,5,38.5847,-85.4117,Pipeline Natural Gas,Operating,5 (174)
KY,6071,6,38.5847,-85.4117,Pipeline Natural Gas,Operating,6 (174)
KY,6071,7,38.5847,-85.4117,Pipeline Natural Gas,Operating,7 (174)
KY,6071,8,38.5847,-85.4117,Pipeline Natural Gas,Operating,8 (174)
KY,6071,9,38.5847,-85.4117,Pipeline Natural Gas,Operating,9 (174)
MS,6073,1,30.5335,-88.5574,Coal,Operating,1 (500)
MS,6073,2,30.5335,-88.5574,Coal,Operating,2 (500)
MS,6073,3A,30.5335,-88.5574,Pipeline Natural Gas,Operating,"3 (185.5), 3ST (195.2)"
MS,6073,3B,30.5335,-88.5574,Pipeline Natural Gas,Operating,"3CT (185.5), 3ST (195.2)"
MS,6073,4A,30.5335,-88.5574,Pipeline Natural Gas,Operating,"4ST (195.2), 4 (185.5)"
MS,6073,4B,30.5335,-88.5574,Pipeline Natural Gas,Operating,"4ST (195.2), 4CT (185.5)"
MO,6074,1,38.8615,-94.2982,Pipeline Natural Gas,Operating,GEC1 (58)
MO,6074,2,38.8615,-94.2982,Pipeline Natural Gas,Operating,GEC2 (58)
MO,6074,3,38.8615,-94.2982,Pipeline Natural Gas,Operating,GEC3 (58)
MO,6074,4,38.8615,-94.2982,Pipeline Natural Gas,Operating,GEC4 (58)
MT,6076,3,45.8831,-106.614,Coal,Operating,3 (778)
MT,6076,4,45.8831,-106.614,Coal,Operating,4 (778)
NE,6077,1,41.0808,-101.1408,Coal,Operating,1 (681.3)
NE,6077,2,41.0808,-101.1408,Coal,Operating,2 (681.3)
MA,6081,001,42.1977,-72.5103,Pipeline Natural Gas,Operating,"CA1 (105), CT1 (85)"
MA,6081,002,42.1977,-72.5103,Pipeline Natural Gas,Operating,"CT2 (85), CA1 (105)"
MA,6081,003,42.1977,-72.5103,Pipeline Natural Gas,Operating,"CA1 (105), CT3 (85)"
MA,6081,004,42.1977,-72.5103,Diesel Oil,Operating,1 (85)
MA,6081,005,42.1977,-72.5103,Diesel Oil,Operating,2 (85)
IN,6085,16A,41.2175,-87.0239,Pipeline Natural Gas,Operating,16A (129)
IN,6085,16B,41.2175,-87.0239,Pipeline Natural Gas,Operating,16B (129)
IN,6085,17,41.2175,-87.0239,Coal,Operating,17 (423.5)
IN,6085,18,41.2175,-87.0239,Coal,Operating,18 (423.5)
MN,6090,1,45.3792,-93.8958,Coal,Operating,1 (660)
MN,6090,3,45.3792,-93.8958,Coal,Operating,3 (809)
OK,6095,1,36.4537,-97.0527,Coal,Operating,1 (568)
OK,6095,2,36.4537,-97.0527,Coal,Operating,2 (568)
NE,6096,1,40.6215,-95.7765,Coal,Operating,1 (691)
NE,6096,2,40.6215,-95.7765,Coal,Operating,2 (725)
SD,6098,1,45.3047,-96.5103,Coal,Operating,1 (456)
WY,6101,BW91,44.2886,-105.3847,Coal,Operating,1 (335)
CO,6112,2,40.2461,-104.8742,Pipeline Natural Gas,Operating,"1 (336), 2 (130)"
CO,6112,3,40.2461,-104.8742,Pipeline Natural Gas,Operating,"1 (336), 3 (135)"
CO,6112,4,40.2461,-104.8742,Pipeline Natural Gas,Operating,"4 (130), 1 (336)"
CO,6112,5,40.2461,-104.8742,Pipeline Natural Gas,Operating,5 (146)
CO,6112,6,40.2461,-104.8742,Pipeline Natural Gas,Operating,6 (146)
IN,6113,1,38.3722,-87.7661,Coal,Operating,1 (668)
IN,6113,2,38.3722,-87.7661,Coal,Operating,2 (668)
IN,6113,3,38.3722,-87.7661,Coal,Operating,3 (668)
IN,6113,4,38.3722,-87.7661,Coal,Operating,4 (668)
IN,6113,5,38.3722,-87.7661,Coal,Operating,5 (668)
GA,6124,CT1,32.3558,-81.1683,Pipeline Natural Gas,Operating,CT1 (80)
GA,6124,CT2,32.3558,-81.1683,Pipeline Natural Gas,Operating,CT2 (80)
GA,6124,CT3,32.3558,-81.1683,Pipeline Natural Gas,Operating,CT3 (80)
GA,6124,CT4,32.3558,-81.1683,Pipeline Natural Gas,Operating,CT4 (80)
GA,6124,CT5,32.3558,-81.1683,Pipeline Natural Gas,Operating,CT5 (80)
GA,6124,CT6,32.3558,-81.1683,Pipeline Natural Gas,Operating,CT6 (80)
GA,6124,CT7,32.3558,-81.1683,Pipeline Natural Gas,Operating,CT7 (80)
GA,6124,CT8,32.3558,-81.1683,Pipeline Natural Gas,Operating,CT8 (80)
IN,6137,1,37.9053,-87.715,Coal,Retired,1 (265)
IN,6137,2,37.9053,-87.715,Coal,Retired,2 (265)
IN,6137,3,37.9053,-87.715,Pipeline Natural Gas,Operating,4 (80)
IN,6137,4,37.9053,-87.715,Pipeline Natural Gas,Operating,5 (80)
AR,6138,1,36.2561,-94.5241,Coal,Operating,1 (510.8)
TX,6139,1,33.0583,-94.844,Coal,Operating,1 (558)
TX,6139,3,33.0583,-94.844,Coal,Operating,3 (558)
TX,6146,1,32.2597,-94.5703,Coal,Operating,1 (793.2)
TX,6146,2,32.2597,-94.5703,Coal,Operating,2 (793.2)
TX,6146,3,32.2597,-94.5703,Coal,Operating,3 (793.2)
MO,6155,1,38.1306,-90.2625,Coal,Operating (Retired 10/15/2024),1 (621)
MO,6155,2,38.1306,-90.2625,Coal,Operating (Retired 10/15/2024),2 (621)
CT,6156,NHB1,41.2836,-72.9042,Residual Oil,Operating,1 (460)
CT,6156,NHHS2,41.2836,-72.9042,Diesel Oil,Operating,2 (60.5)
CT,6156,NHHS3,41.2836,-72.9042,Diesel Oil,Operating,3 (60.5)
CT,6156,NHHS4,41.2836,-72.9042,Diesel Oil,Operating,4 (60.5)
UT,6165,1,39.1747,-111.0289,Coal,Operating,1 (430)
UT,6165,2,39.1747,-111.0289,Coal,Operating,2 (430)
UT,6165,3,39.1747,-111.0289,Coal,Operating,3 (460)
IN,6166,AB1,37.9256,-87.0372,Diesel Oil,Operating,
IN,6166,AB2,37.9256,-87.0372,Diesel Oil,Operating,
IN,6166,MB1,37.9256,-87.0372,Coal,Operating,1 (1300)
IN,6166,MB2,37.9256,-87.0372,Coal,Operating,2 (1300)
AZ,6177,U1B,34.5778,-109.2717,Coal,Operating,CO1 (410.9)
AZ,6177,U2B,34.5778,-109.2717,Coal,Operating,CO2 (410.9)
TX,6178,1,28.7128,-97.2142,Coal,Operating,1 (632)
TX,6179,1,29.9172,-96.7506,Coal,Operating,1 (615)
TX,6179,2,29.9172,-96.7506,Coal,Operating,2 (615)
TX,6179,3,29.9172,-96.7506,Coal,Operating,3 (460)
TX,6180,1,31.185,-96.4853,Coal,Operating,OG1 (916.8)
TX,6180,2,31.185,-96.4853,Coal,Operating,OG2 (878.6)
TX,6183,SM-1,28.7044,-98.4781,Coal,Operating,1 (410)
LA,6190,1,31.395,-92.7167,Pipeline Natural Gas,Operating,1 (445.5)
LA,6190,2,31.395,-92.7167,Coal,Operating,2 (558)
LA,6190,3-1,31.395,-92.7167,Petroleum Coke,Operating,3 (703.8)
LA,6190,3-2,31.395,-92.7167,Petroleum Coke,Operating,3 (703.8)
TX,6193,061B,35.2972,-101.7475,Coal,Operating,1 (360)
TX,6193,062B,35.2972,-101.7475,Coal,Operating,2 (360)
TX,6193,063B,35.2972,-101.7475,Coal,Operating,3 (360)
TX,6194,171B,34.1847,-102.5686,Coal,Operating,1 (568)
TX,6194,172B,34.1847,-102.5686,Coal,Operating,2 (568)
MO,6195,1,37.1519,-93.3892,Coal,Operating,ST1 (233)
MO,6195,2,37.1519,-93.3892,Coal,Operating,ST2 (310)
MO,6195,CT1A,37.1519,-93.3892,"Natural Gas, Pipeline Natural Gas",Operating,GT1 (57)
MO,6195,CT1B,37.1519,-93.3892,"Natural Gas, Pipeline Natural Gas",Operating,GT1 (57)
MO,6195,CT2A,37.1519,-93.3892,"Natural Gas, Pipeline Natural Gas",Operating,GT2 (51.6)
MO,6195,CT2B,37.1519,-93.3892,"Natural Gas, Pipeline Natural Gas",Operating,GT2 (51.6)
WY,6204,1,42.1103,-104.8828,Coal,Operating,1 (570)
WY,6204,2,42.1103,-104.8828,Coal,Operating,2 (570)
WY,6204,3,42.1103,-104.8828,Coal,Operating,3 (570)
IN,6213,1SG1,39.0694,-87.5108,Coal,Operating,1 (540)
IN,6213,2SG1,39.0694,-87.5108,Coal,Operating,2 (540)
MO,6223,1,37.1385,-94.1041,Pipeline Natural Gas,Operating,1 (129)
MO,6223,2,37.1385,-94.1041,Pipeline Natural Gas,Operating,2 (129)
MO,6223,3A,37.1385,-94.1041,Pipeline Natural Gas,Operating,3 (60.5)
MO,6223,3B,37.1385,-94.1041,Pipeline Natural Gas,Operating,3 (60.5)
MO,6223,4A,37.1385,-94.1041,Pipeline Natural Gas,Operating,4 (60.5)
MO,6223,4B,37.1385,-94.1041,Pipeline Natural Gas,Operating,4 (60.5)
TX,6243,1,30.7217,-96.4599,Pipeline Natural Gas,Operating,1 (105)
TX,6243,2,30.7217,-96.4599,Pipeline Natural Gas,Operating,2 (50)
TX,6243,3,30.7217,-96.4599,Pipeline Natural Gas,Operating,3 (50)
CO,6248,1,40.2217,-103.6803,Coal,Operating,1 (547)
SC,6249,1,33.3303,-79.3611,Coal,Operating,1 (315)
SC,6249,2,33.3303,-79.3611,Coal,Operating,2 (315)
SC,6249,3,33.3303,-79.3611,Coal,Operating,3 (315)
SC,6249,4,33.3303,-79.3611,Coal,Operating,4 (315)
NC,6250,1A,36.5278,-78.8917,Coal,Operating,1 (735.8)
NC,6250,1B,36.5278,-78.8917,Coal,Operating,1 (735.8)
WI,6253,**5,43.1952,-88.1496,Pipeline Natural Gas,Operating,5 (85.4)
WI,6253,P30,43.1952,-88.1496,Diesel Oil,Operating,1 (61.2)
WI,6253,P31,43.1952,-88.1496,Diesel Oil,Operating,1 (61.2)
WI,6253,P32,43.1952,-88.1496,Diesel Oil,Operating,2 (61.2)
WI,6253,P33,43.1952,-88.1496,Diesel Oil,Operating,2 (61.2)
WI,6253,P34,43.1952,-88.1496,Diesel Oil,Operating,3 (61.2)
WI,6253,P35,43.1952,-88.1496,Diesel Oil,Operating,3 (61.2)
WI,6253,P36,43.1952,-88.1496,Diesel Oil,Operating,4 (61.2)
WI,6253,P37,43.1952,-88.1496,Diesel Oil,Operating,4 (61.2)
IA,6254,1,41.0961,-92.5556,Coal,Operating,1 (726)
GA,6257,1,33.0583,-83.8072,Coal,Operating,1 (891)
GA,6257,2,33.0583,-83.8072,Coal,Operating,2 (891)
GA,6257,3,33.0583,-83.8072,Coal,Operating,3 (891)
GA,6258,1A,33.138,-81.748,Diesel Oil,Operating,5A (60.5)
GA,6258,1B,33.138,-81.748,Diesel Oil,Operating,5B (60.5)
GA,6258,1C,33.138,-81.748,Diesel Oil,Operating,5C (60.5)
GA,6258,1D,33.138,-81.748,Diesel Oil,Operating,5D (60.5)
GA,6258,1E,33.138,-81.748,Diesel Oil,Operating,5E (60.5)
GA,6258,1F,33.138,-81.748,Diesel Oil,Operating,5F (60.5)
WV,6264,1,38.9794,-81.9344,Coal,Operating,1 (1300)
WV,6264,AUX1,38.9794,-81.9344,Diesel Oil,Operating,
WV,6264,AUX2,38.9794,-81.9344,Diesel Oil,Operating,
AK,6288,1,63.8542,-148.95,Coal,Operating,1 (28)
AK,6288,2,63.8542,-148.95,Coal,Operating,2 (61)
MN,6358,1,44.8889,-94.35,Pipeline Natural Gas,Operating,"3 (11.5), 2 (54)"
NE,6373,1,40.7316,-96.7364,Pipeline Natural Gas,Operating,1 (72.4)
NE,6373,2,40.7316,-96.7364,Pipeline Natural Gas,Operating,2 (95.4)
NE,6373,3,40.7316,-96.7364,Pipeline Natural Gas,Operating,3 (95.4)
IA,6463,GT2,42.0269,-93.5828,Diesel Oil,Operating,GT2 (57.4)
ND,6469,B1,47.3714,-101.8344,Coal,Operating,1 (435)
ND,6469,B2,47.3714,-101.8344,Coal,Operating,2 (435)
UT,6481,1SGA,39.5035,-112.5811,Coal,Operating,1 (820)
UT,6481,2SGA,39.5035,-112.5811,Coal,Operating,2 (820)
FL,6584,CT4,24.5636,-81.7342,Diesel Oil,Operating,GT4 (42)
CT,6635,AP-1,41.4485,-72.834,Pipeline Natural Gas,Operating,4 (84)
KY,6639,G1,37.6467,-87.5006,Pipeline Natural Gas,Operating,1 (263.7)
KY,6639,G2,37.6467,-87.5006,Pipeline Natural Gas,Operating,2 (263.7)
AR,6641,1,35.6733,-91.4083,Coal,Operating,1 (850)
AR,6641,2,35.6733,-91.4083,Coal,Operating,2 (850)
MO,6650,CT01,39.1481,-91.8306,Diesel Oil,Operating,1 (69)
MO,6651,CT01,39.4244,-92.4837,Diesel Oil,Operating,1 (69)
MO,6652,CT01,38.5553,-92.102,Diesel Oil,Operating,1 (69)
IA,6664,101,41.3153,-91.0936,Coal,Operating,1 (738)
IN,6705,1,37.915,-87.3328,Coal,Operating,1 (144)
IN,6705,2,37.915,-87.3328,Coal,Operating,2 (144)
IN,6705,3,37.915,-87.3328,Coal,Operating,3 (144)
IN,6705,4,37.915,-87.3328,Coal,Operating,4 (323)
MN,6741,1,45.8054,-92.9718,Diesel Oil,Operating,1 (29.3)
CO,6761,101,40.8611,-105.0206,Coal,Operating,1 (305)
CO,6761,A,40.8611,-105.0206,Pipeline Natural Gas,Operating,A (82)
CO,6761,B,40.8611,-105.0206,Pipeline Natural Gas,Operating,B (82)
CO,6761,C,40.8611,-105.0206,Pipeline Natural Gas,Operating,C (82)
CO,6761,D,40.8611,-105.0206,Pipeline Natural Gas,Operating,D (82)
CO,6761,F,40.8611,-105.0206,Pipeline Natural Gas,Operating,F (150)
MO,6768,1,36.8791,-89.6209,Coal,Operating,1 (261)
OK,6772,1,34.0158,-95.3206,Coal,Operating,1 (475)
NJ,6776,002001,39.4903,-75.0486,Diesel Oil,Operating (Retired 03/31/2024),1 (27)
KY,6823,W1,37.4497,-87.0803,Coal,Operating,1 (509.5)
MN,6824,1,44.905,-93.821,Diesel Oil,Operating,1 (61.2)
MN,6824,2,44.905,-93.821,Diesel Oil,Operating,1 (61.2)
KS,7013,4,37.2376,-96.9619,Pipeline Natural Gas,Operating,4 (26.5)
TX,7030,U1,31.0932,-96.6965,Coal,Operating,1 (174.6)
TX,7030,U2,31.0932,-96.6965,Coal,Operating,2 (174.6)
VA,7032,3,37.1575,-76.6911,Pipeline Natural Gas,Operating,3 (92)
VA,7032,4,37.1575,-76.6911,Pipeline Natural Gas,Operating,4 (92)
VA,7032,5,37.1575,-76.6911,Pipeline Natural Gas,Operating,5 (92)
VA,7032,6,37.1575,-76.6911,Pipeline Natural Gas,Operating,6 (92)
AL,7063,**1,31.2546,-88.0299,Pipeline Natural Gas,Operating,1 (110)
AL,7063,**2,31.2546,-88.0299,Pipeline Natural Gas,Operating,2 (113)
AL,7063,**3,31.2546,-88.0299,Pipeline Natural Gas,Operating,3 (113)
AL,7063,**4,31.2546,-88.0299,Pipeline Natural Gas,Operating,4 (170)
AL,7063,**5,31.2546,-88.0299,Pipeline Natural Gas,Operating,5 (170)
NV,7082,**3,36.425,-114.9,Pipeline Natural Gas,Operating,GT1 (78)
NV,7082,**4,36.425,-114.9,Pipeline Natural Gas,Operating,GT4 (85)
NV,7082,**5,36.425,-114.9,Pipeline Natural Gas,Operating,"5 (167.5), 7 (223.5)"
NV,7082,**6,36.425,-114.9,Pipeline Natural Gas,Operating,"7 (223.5), 6 (167.5)"
TX,7097,**1,29.3091,-98.3205,Coal,Operating,1 (546)
TX,7097,**2,29.3091,-98.3205,Coal,Operating,2 (750)
NJ,7138,002001,39.8154,-74.2098,Diesel Oil,Operating,1 (38.4)
NJ,7138,003001,39.8154,-74.2098,Diesel Oil,Operating,2 (38.4)
IA,7145,1,41.5572,-93.5242,Pipeline Natural Gas,Operating,1 (46.4)
IA,7145,2,41.5572,-93.5242,Pipeline Natural Gas,Operating,2 (46.4)
IA,7145,3,41.5572,-93.5242,Pipeline Natural Gas,Operating,3 (97)
NY,7146,UGT007,40.9569,-72.8774,Diesel Oil,Operating,1 (79.5)
NY,7146,UGT008,40.9569,-72.8774,Diesel Oil,Operating,02 (79.5)
NY,7146,UGT009,40.9569,-72.8774,Diesel Oil,Operating,03 (79.5)
NY,7146,UGT013,40.9569,-72.8774,Diesel Oil,Operating,GT1 (52.9)
NY,7146,UGT014,40.9569,-72.8774,Diesel Oil,Operating,GT2 (18.6)
DE,7153,1,39.7436,-75.5072,Pipeline Natural Gas,Operating,"HR1 (103.5), HR4 (207)"
DE,7153,2,39.7436,-75.5072,Pipeline Natural Gas,Operating,"HR4 (207), HR2 (103.5)"
DE,7153,**3,39.7436,-75.5072,Pipeline Natural Gas,Operating,"HR4 (207), HR3 (103.5)"
DE,7153,5,39.7436,-75.5072,Pipeline Natural Gas,Operating,"HR5 (144), HR8 (230)"
DE,7153,6,39.7436,-75.5072,Pipeline Natural Gas,Operating,"HR6 (144), HR8 (230)"
DE,7153,7,39.7436,-75.5072,Pipeline Natural Gas,Operating,"HR7 (144), HR8 (230)"
IA,7155,**1,43.2481,-93.2046,Diesel Oil,Operating,1 (41.4)
IA,7155,**2,43.2481,-93.2046,Diesel Oil,Operating,2 (41.4)
OH,7158,**GT1,39.4492,-84.4611,Pipeline Natural Gas,Operating,GT1 (81.6)
OH,7158,**GT2,39.4492,-84.4611,Pipeline Natural Gas,Operating,GT2 (81.6)
OH,7158,**GT3,39.4492,-84.4611,Pipeline Natural Gas,Operating,GT3 (81.6)
OH,7158,**GT4,39.4492,-84.4611,Pipeline Natural Gas,Operating,GT4 (81.6)
OH,7158,**GT5,39.4492,-84.4611,Pipeline Natural Gas,Operating,GT5 (81.6)
OH,7158,**GT6,39.4492,-84.4611,Pipeline Natural Gas,Operating,GT6 (81.6)
WI,7159,**1,43.1669,-88.69,Pipeline Natural Gas,Operating,1 (95.4)
WI,7159,**2,43.1669,-88.69,Pipeline Natural Gas,Operating,2 (95.4)
WI,7159,**3,43.1669,-88.69,Pipeline Natural Gas,Operating,3 (95.4)
WI,7159,**4,43.1669,-88.69,Pipeline Natural Gas,Operating,4 (95.4)
WI,7203,**CT1,43.7353,-88.4968,Pipeline Natural Gas,Operating,CT1 (86)
WI,7203,**CT2,43.7353,-88.4968,Pipeline Natural Gas,Operating,CT2 (86)
WI,7203,**CT3,43.7353,-88.4968,Pipeline Natural Gas,Operating,CT3 (86)
